bar_id,bar_pub_name,borough,building,address,zip,phone,latitude,longitude,score,grade,grade_dt
50070624,PARK SLOPE ALE HOUSE,Brooklyn,356,6 AVENUE,11215,3362870165,40.670536613424,-73.981860345891,13,A,2020-01-08
41291199,PAT'S SPORTS BAR,Queens,7313,METROPOLITAN AVENUE,11379,7188940907,40.71275205431,-73.879095453659,12,A,2022-03-31
41054695,PICANTE MEXICAN BAR AND GRILL RESTAURANT,Manhattan,3424,BROADWAY,10031,2122346479,40.822824262787,-73.953068905393,7,A,2022-03-08
50118248,PLANT BAR,Manhattan,1204,BROADWAY,10001,9178219942,40.746257439365,-73.988537902579,0,A,2022-06-21
50105227,POKE TIKY BAR,Brooklyn,564,VANDERBILT AVENUE,11238,3473655214,40.679745084636,-73.968121411642,2,A,2021-11-22
50045332,"ROWLAND'S BAR AND GRILL, CHEF STREET",Manhattan,151,WEST   34 STREET,10001,2128683001,40.750509164767,-73.989479170444,11,A,2019-11-08
50013049,SOHO KTV & BAR,Queens,3202,LINDEN PL,11354,7183581115,40.767565933016,-73.831861614228,12,A,2018-12-17
41086770,STITCH BAR,Manhattan,247,WEST   37 STREET,10018,2128524826,40.753468113318,-73.990593995072,7,A,2019-08-16
50115747,TENZ ESPRESSO BAR,Manhattan,1071A,1ST AVE,10022,9176356148,40.75924000832,-73.962249977229,8,A,2022-01-24
50074533,THE LEIF BAR,Brooklyn,6725,5 AVENUE,11220,7186800016,40.634917225441,-74.020399779383,5,A,2022-05-25
41662786,THE PONY BAR,Manhattan,1444,1 AVENUE,10021,2122880090,40.76983745024,-73.954496337861,2,A,2018-12-19
50076018,TOMMY BAHAMAS MARLIN BAR,Bronx,1,EAST  161 STREET,10451,9172843260,40.829028434834,-73.928496459645,2,A,2018-08-16
50042713,TUTI BAR & LOUNGE (MARMAR PARK AVE),Manhattan,114,EAST   32 STREET,10016,6466039000,40.745457796553,-73.98151145534,7,A,2022-07-07
50060528,Theodora Wine Bar,Brooklyn,197,ADELPHI STREET,11205,7182339134,40.691872411467,-73.971595398318,10,A,2019-11-22
50094519,WALK UP BAR,Brooklyn,55,WATER STREET,11201,9178105281,40.703293906326,-73.992047363499,7,A,2019-09-10
41647897,WYTHE HOTEL BAR,Brooklyn,80,WYTHE AVENUE,11249,7184608000,40.722035912673,-73.957736307943,7,A,2016-05-28
40397763,ALFONSO'S BAR,Queens,7515,BROADWAY,11373,7184581068,40.746120293267,-73.890103369473,12,A,2019-12-03
40395087,AUSTINS ALE HOUSE,Queens,8270,AUSTIN STREET,11415,7188493939,40.709629396049,-73.830024473794,13,A,2017-11-16
40395087,AUSTINS ALE HOUSE,Queens,8270,AUSTIN STREET,11415,7188493939,40.709629396049,-73.830024473794,13,A,2019-03-18
50081668,BLUE MOUNTAIN HEIGHTS CAFE & BAR,Manhattan,499,WEST  158 STREET,10032,6469985905,40.833430086355,-73.941432443979,10,A,2020-02-18
40367189,BROOME STREET BAR,Manhattan,363,WEST BROADWAY,10013,2129252086,40.723116860955,-74.003124280993,13,A,2019-04-17
50098751,CAFE BLISS & ORGANIC JUICE BAR,Queens,4417,48TH AVE,11377,3479444894,40.739497961719,-73.921076185288,8,A,2022-04-29
40536534,CASSIDY'S ALE HOUSE,Queens,7502,31 AVENUE,11370,7184246549,40.758550730751,-73.892374905637,7,A,2019-04-10
50000256,CHAMPAGNE BAR AND ROSE CLUB,Manhattan,768,FIFTH AVE,10019,2125463000,40.7641481437,-73.973950630007,8,A,2019-04-12
50046581,CHOCOLATTE ESPRESSO BAR,Brooklyn,792,EASTERN PARKWAY,11213,7187733770,40.669362197373,-73.941735678325,10,A,2022-04-12
50062738,CITI FIELD BUD BAR,Queens,126TH ST,AND ROOSEVELT AVE,,7185958192,0.0,0.0,2,A,2019-06-05
41468132,COLLAGE BISTRO & BAR,Manhattan,342,WEST   40 STREET,10018,2127066210,40.756473732441,-73.992008504149,56,Z,2022-07-27
41148931,CONNOLLY'S PUB,Manhattan,43,WEST   54 STREET,10019,2124890271,40.761651029722,-73.976821409485,13,A,2017-11-13
50044587,CRAFT BEER GARDEN,Manhattan,4,PENN PLZ,10121,2124656302,40.750654836632,-73.991944239076,0,A,2018-05-29
50041322,CRAVE FISH BAR,Manhattan,428,AMSTERDAM AVENUE,10024,6464942750,40.784169154624,-73.977586301962,12,A,2018-05-19
50098841,D SAVANNAH ROTI SHOP BAR AND LOUNGE INC,Queens,11915,LIBERTY AVE,11419,3474466520,40.686437391783,-73.823658409565,24,B,2022-03-02
50049511,DON PATRON BAR & GRILL,Brooklyn,1217,CHURCH AVENUE,11218,3473053155,40.647428088068,-73.968201776904,11,A,2019-10-02
50117717,EL CARTEL TAPAS BAR & RESTAURANT,Manhattan,613,9 AVENUE,10036,2125406613,40.759413363246,-73.991921517577,6,A,2022-05-24
50059321,EL NUEVO SALINAS BAR & RESTAURANT,Queens,10202,NORTHERN BLVD,11368,7182051980,40.757535339296,-73.866419993828,10,A,2018-02-21
40711118,ESPERANTO RESTAURANT BAR AND JUGO,Manhattan,145,AVENUE C,10009,2125056559,40.725373721239,-73.977920034758,12,A,2017-04-03
50059563,FULTON ALE HOUSE,Brooklyn,1446,FULTON STREET,11216,7184503038,40.68000694417,-73.942732241742,7,A,2020-03-05
50088065,HALSEY ALE HOUSE,Brooklyn,1204,HALSEY STREET,11207,6464232866,40.691269501076,-73.909760210874,11,A,2019-11-20
50112151,HOOK & REEL CAJUN SEAFOOD & BAR,Bronx,65,METROPOLITAN OVAL,10462,9176223663,40.838188414209,-73.860576247025,10,A,2021-09-15
50055164,HOOPS CABARET AND SPORTS BAR,Manhattan,48,WEST   33 STREET,10001,2125644480,40.748634255565,-73.987147987779,7,A,2019-05-14
40401002,JOHNNY MACK'S BAR,Brooklyn,1114,8 AVENUE,11215,7188327961,40.664399042805,-73.980355329199,5,A,2021-07-21
50059939,JUICE BAR NUTRITION,Queens,13340,79TH ST,11414,9174499959,40.671829051876,-73.856675135856,10,A,2020-01-14
50064693,JUICE BAR NYC,Manhattan,1371,3 AVENUE,10075,2126500163,40.77378012502,-73.957645574168,2,A,2019-06-06
50056703,LAS MARGARITAS BAR & RESTAURANT,Queens,6712,FRESH POND RD,11385,7184174040,40.70547342833,-73.896442790589,9,A,2019-12-12
50033249,LOIS BAR,Manhattan,98,AVENUE C,10009,2124751400,40.723823136692,-73.979031738474,9,A,2019-06-14
50079885,LOS MOCANOS JUICE BAR & GRILL,Bronx,609,EAST TREMONT AVENUE,10457,9292599255,40.846309211173,-73.893031158818,10,A,2019-06-26
41665255,MCHALE'S BAR & GRILL,Manhattan,251,WEST   51 STREET,10019,2129575138,40.762470273155,-73.984585920742,13,A,2019-08-13
41715982,MUI KITCHEN & BAR,Manhattan,10,WEST   32 STREET,10001,2122441900,40.747437429821,-73.986202651877,11,A,2022-07-05
50043741,MY GRILL BAR,Brooklyn,1022,AVENUE P,11223,7189757272,40.609897123019,-73.963065871678,5,A,2022-07-14
50107516,Maya's Garden & Juice Bar,Queens,20531,HOLLIS AVE,11412,3476613990,40.707148565881,-73.751963996165,12,A,2021-12-01
41721872,OFF THE HOOK RAW BAR & GRILL,Queens,2808,34 STREET,11103,6463310296,40.767108033155,-73.917902545656,10,A,2019-11-12
41035487,PADDY DUGGANS PUB,Queens,4714,GREENPOINT AVENUE,11104,7184157399,40.742564180177,-73.917622551624,25,B,2018-07-13
40570920,PADDY REILLY'S BAR,Manhattan,519,2 AVENUE,10016,2126861210,40.741548681548,-73.978243046895,12,A,2019-01-07
50081979,PUEBLA PUEBLA BAR RESTAURANT,Queens,42-18A,JUNCTION BOULEVARD,11368,7184408671,40.74610548684,-73.868225830364,10,A,2019-02-21
40536616,RIAZOR BLUE TAPAS BAR,Queens,8905,NORTHERN BOULEVARD,11372,7184248464,40.756258933279,-73.878694933247,13,A,2019-04-30
50013049,SOHO KTV & BAR,Queens,3202,LINDEN PL,11354,7183581115,40.767565933016,-73.831861614228,9,A,2019-08-09
50094588,THE BLUE DOG COOKHOUSE AND BAR,Manhattan,308,WEST   50 STREET,10019,2124590700,40.762451304264,-73.9865280264,23,B,2022-02-02
41228468,THE RITZ BAR & LOUNGE,Manhattan,369,WEST   46 STREET,10036,2123334177,40.760555006968,-73.989723040567,13,A,2020-02-04
50089415,TOMATO KARAOKE BAR,Queens,4118,162ND ST,11358,9179130320,40.761085089035,-73.803898577402,9,A,2022-08-11
41175648,TRINITY PLACE BAR & RESTAURANT,Manhattan,115,BROADWAY,10006,2129640939,40.708623998921,-74.010997521565,7,A,2020-02-13
50078976,YARDS BAR & GRILL,Queens,2632,SKILLMAN AVE,11101,9179751495,40.744052622948,-73.941197347469,9,A,2022-02-15
50077172,ALL STARS SPORTS BAR & GRILL,Manhattan,327,WEST   57 STREET,10019,2129561606,40.767119787144,-73.983823107782,6,A,2019-08-30
41688270,BARCLAYS NORTH SUITE STOLI BAR,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,3,A,2017-01-25
41611725,BEACON THEATRE SATELLITE BAR,Manhattan,2124,BROADWAY,10023,2123248015,40.7805577458,-73.981429455055,2,A,2019-06-06
40936059,BENI'S RESTAURANT & BAR,Queens,12920,LIBERTY AVENUE,11419,7187389700,40.689373345092,-73.816060217244,9,A,2020-02-27
40624470,BILLY'S SPORT BAR RESTAURANT & LOUNGE,Bronx,856,RIVER AVENUE,10451,7186656180,40.827237441749,-73.926247254001,10,A,2019-06-07
50000910,BRAZEN FOX KITCHEN AND BAR,Manhattan,106,3 AVENUE,10003,2123531063,40.732703702279,-73.987616534622,13,A,2018-10-22
40901214,CHILI'S GRILL & BAR,Staten Island,1497,RICHMOND AVENUE,10314,7186970883,40.611622676182,-74.159561099323,10,A,2019-08-27
50046581,CHOCOLATTE ESPRESSO BAR,Brooklyn,792,EASTERN PARKWAY,11213,7187733770,40.669362197373,-73.941735678325,12,A,2019-06-12
50043311,CONEJA JUICE BAR,Bronx,176,EAST  174 STREET,10457,9176875865,40.844796869224,-73.908969232575,9,A,2019-09-23
40394110,CRONIN & PHELAN PUB & RESTAURANT,Queens,3814,BROADWAY,11103,7185458999,40.759275747152,-73.91967737124,9,A,2019-02-14
41137340,DILLINGERS PUB & GRILL,Queens,4619,30 AVENUE,11103,7189565601,40.76153570924,-73.909964258592,12,A,2019-03-21
41682958,EL ANCLA DE ASTORIA RESTAURANT & BAR,Queens,28-08,21 STREET,11102,3478087460,40.770907436541,-73.927003058595,8,A,2017-10-24
41640858,EL PORTON BAR & MEXICAN RESTAURANT,Bronx,576,SOUTHERN BOULEVARD,10455,7184503399,40.812469831941,-73.902908360435,7,A,2017-03-11
50102862,ESTRELLAS PROTEIN BAR,Manhattan,520,WEST  145 STREET,10031,3478495325,40.825556028905,-73.948413052731,13,A,2021-11-26
41560421,GRASSY POINT BAR & GRILL,Queens,1802,CROSSBAY BOULEVARD,11693,7184741688,40.600130879087,-73.820484239675,12,A,2022-05-31
41176037,HAREFIELD ROAD PUB,Brooklyn,769,METROPOLITAN AVENUE,11211,7183886870,40.714605244564,-73.943622250066,7,A,2019-03-18
41183278,HOT BAR COLD BAR,Queens,0,LAGUARDIA AIRPORT,11369,3476965752,40.774414029772,-73.877293351848,2,A,2019-03-06
50082707,HUI RESTAURANT AND BAR,Manhattan,314,EAST   70 STREET,10021,6468690339,40.767157360591,-73.9585559398,13,A,2022-01-20
50037861,IMANI CARRIBEAN KITCHEN & BAR,Brooklyn,271,ADELPHI STREET,11205,7189230100,40.68926200229,-73.971077268457,54,C,2018-04-26
41497832,INWOOD LOCAL WINE BAR & BEER GARDEN,Manhattan,4957,BROADWAY,10034,2125448900,40.867935204661,-73.92038443672,12,A,2018-07-27
41217591,ITALIANISSIMO RESTAURANT CAFE BAR,Staten Island,107,MCCLEAN AVENUE,10305,7184424442,40.59837822577,-74.065450853269,13,A,2022-08-02
41627769,JOHNNY'S RESTAURANT BAR & LOUNGE,Queens,10709,ROCKAWAY BOULEVARD,11417,7188353035,40.678338959576,-73.831907178169,9,A,2017-01-26
50088271,KING'S ESPRESSO BAR,Brooklyn,210,KINGS HWY,11223,7187147013,40.605438873083,-73.983527511041,30,C,2022-02-04
50047806,LA MACARENA RESTAURANT & SPORTS BAR,Manhattan,234,WEST   48 STREET,10036,2122650828,40.760447524973,-73.985654875055,12,A,2019-10-30
50042380,LA VELA DINING AND BAR,Manhattan,558,11 AVENUE,10036,2126952112,40.761104402898,-73.998090426223,17,B,2017-11-06
50066554,LOEWS REGENCY BAR AND GRILL / SANT AMBROEUS,Manhattan,540,PARK AVENUE,10065,2123394130,40.764300564268,-73.968795555298,11,A,2019-09-05
41665255,MCHALE'S BAR & GRILL,Manhattan,251,WEST   51 STREET,10019,2129575138,40.762470273155,-73.984585920742,11,A,2020-01-23
41293456,MERMAID OYSTER BAR,Manhattan,79,MACDOUGAL STREET,10012,2122600100,40.72877111183,-74.001533409377,10,A,2018-03-09
50060759,MET LIFE TEA BAR,Manhattan,200,PARK AVE,10017,6462999383,40.754155038895,-73.976556932062,2,A,2018-01-05
50071553,NEW LIFE JUICE BAR & LOUNGE,Manhattan,67,SAINT NICHOLAS AVENUE,10026,6466923600,40.801069195151,-73.952538897208,5,A,2018-02-08
40513031,NINA'S GREAT BURRITO BAR,Manhattan,522,COLUMBUS AVENUE,10024,2127873473,40.785957643232,-73.972566222568,12,A,2020-02-10
50099930,NOSTRAND STATION BAR & LOUNGE,Brooklyn,822,NOSTRAND AVENUE,11216,3474095815,40.670502634869,-73.950451226189,5,A,2020-02-15
41718493,ON TRACK BAR (O.T.B.),Brooklyn,141,BROADWAY,11211,2014868830,40.710367149637,-73.963543827048,7,A,2019-10-02
50006102,PINO WINE BAR,Manhattan,156,EAST   33 STREET,10016,6463036060,40.7454876763,-73.979663674365,11,A,2019-09-04
50035307,RAZOR'S BAR & LOUNGE,Brooklyn,87,CENTRAL AVENUE,11206,6466898572,40.700654100071,-73.929669743105,22,B,2018-10-27
41312955,RIPE JUICE BAR & GRILL,Queens,7013,AUSTIN STREET,11375,7182612881,40.720782659416,-73.846479016455,12,A,2022-03-17
40510286,ROYS REST & SPORTS BAR,Queens,111-01,LIBERTY AVENUE,11419,7186412254,40.6847988331,-73.830996632665,10,A,2020-01-16
50094969,SCREME GELATO BAR,Manhattan,176,WEST   94 STREET,10025,6468707798,40.792475963413,-73.970689163854,12,A,2019-09-27
50078146,SERIE 69 BAR & RESTAURANT,Bronx,213-15,E 170TH ST,10456,7184508109,40.838470704505,-73.913101491799,13,A,2020-01-27
41081933,SHILA BAR & WINE,Bronx,629,CRESCENT AVENUE,10458,3472702701,40.853848990065,-73.887278626573,13,A,2019-10-18
41086770,STITCH BAR,Manhattan,247,WEST   37 STREET,10018,2128524826,40.753468113318,-73.990593995072,8,A,2022-03-09
50064473,TACOS MORELOS BAR & RESTAURANT,Queens,9413,37TH AVE,11372,3478320193,40.750952572955,-73.872944299306,12,A,2019-06-13
41709840,THE DAKOTA BAR,Manhattan,53,WEST   72 STREET,10023,2127870700,40.777101504418,-73.978050853379,10,A,2020-02-19
40395218,WINCHESTERS PUB,Queens,23312,HILLSIDE AVENUE,11427,7184648230,40.733433871716,-73.736544971539,9,A,2019-12-11
40983698,YUCA BAR & RESTAURANT,Manhattan,111,AVENUE A,10009,2129829533,40.726143190791,-73.983475912993,13,A,2019-03-14
50070368,ZOE RESTAURANT & BAR LOUNGE,Manhattan,1559,SAINT NICHOLAS AVENUE,10040,9172658730,40.853592382772,-73.930613539126,11,A,2019-10-16
50067554,290 WILD BAR,Staten Island,290,WILD AVENUE,10314,7186988811,40.587008050513,-74.19135787554,29,C,2019-02-21
50033665,ABBA BAR AND GRILL,Brooklyn,492,GRAND STREET,11211,3478449655,40.710906147963,-73.951488764128,13,A,2019-06-11
50066680,ADDICTIVE WINE BAR & TAPAS 1,Queens,8701,NORTHERN BLVD,11372,3478320951,40.756063290823,-73.880583064368,12,A,2018-04-13
41546934,ALLEY POND SPORTS BAR & GRILL,Queens,23105,NORTHERN BOULEVARD,11363,7182259187,40.763875301699,-73.749650937991,11,A,2017-08-16
50098091,BAGEL PUB,Brooklyn,313,36 STREET,11232,9292763266,40.655265945841,-74.006004316239,10,A,2022-06-24
41638047,BESO RESTAURANT AND BAR,Brooklyn,370,LEWIS AVENUE,11233,3479152900,40.682923289868,-73.935049942802,12,A,2020-01-14
41216872,BRIAN DEMPSEY'S ALE HOUSE,Queens,3931,BELL BOULEVARD,11361,7186313024,40.764931313225,-73.771678796078,13,A,2022-02-09
50012102,BRIK BAR LOUNGE & KITCHEN,Queens,32-16,STEINWAY STREET,11103,7182672745,40.758539926809,-73.919357003813,6,A,2018-06-11
50081485,BUENA VISTA RESTAURANT & BAR,Manhattan,536,9 AVENUE,10018,9178611775,40.756896532162,-73.993726599692,9,A,2018-12-04
50116706,CENTRIC BAR & GRILL,Manhattan,75,WALL STREET,10005,2125901234,40.705478749301,-74.007873549509,7,A,2022-04-05
50062737,CITI FIELD JIM BEAM BOURBON BAR,Queens,126 st &,ROOSEVELT AVE,,7185958192,0.0,0.0,10,A,2019-06-05
50077559,Cabo Sports Bar,Queens,271-11,UNION TURNPIKE,11040,3472820614,40.751867722884,-73.702815096973,8,A,2020-02-07
41594796,EXTRA BAR CAFE,Brooklyn,153,AVENUE U,11223,7182660107,40.596383013354,-73.978636210838,12,A,2020-01-28
41551299,FREDDY'S BAR,Brooklyn,627,5 AVENUE,11215,7188680131,40.663346403437,-73.991324041608,17,B,2019-10-07
50107029,FRESH REMEDY HEALTH & JUICE BAR,Brooklyn,354,ROGERS AVENUE,11225,7182822431,40.664701565002,-73.953778941247,7,A,2022-05-03
50089069,FRESH WEY JUICE BAR,Bronx,1354,WHITE PLAINS ROAD,10462,7186843999,40.834919642763,-73.863036897257,9,A,2022-04-13
50106327,GRANNY ANNIE'S BAR & KITCHEN,Manhattan,425,MAIN STREET,10044,6465968582,40.758495354412,-73.952627103875,12,A,2021-10-20
50067224,GREEN LEAFS JUICE BAR,Queens,4151,49TH ST,11104,9173964276,40.745935791121,-73.915283371434,11,A,2021-09-08
50001716,GYRO CORNER CLAM BAR,Brooklyn,1205,BOWERY STREET,11224,3476007112,40.574779009954,-73.979881434562,2,A,2019-08-21
50037621,HUNTER BAR 888,Brooklyn,4414,8 AVENUE,11220,7188510418,40.644336387619,-74.00036755075,2,P,2018-08-10
50005196,JACK DANIELS BAR - Barclay's Center,Brooklyn,620,ATLANTIC AVENUE,11217,9176186311,40.683446896895,-73.975691312176,11,A,2019-06-04
50017329,JUS CHILL BAR & GRILL,Brooklyn,589,NEW LOTS AVENUE,11207,7185064040,40.664457709627,-73.887163764425,6,A,2019-12-10
50053170,KEW MOTOR INN RESTAURANT & BAR,Queens,13901,GRAND CENTRAL PKWY,11435,9175607766,40.71717155903,-73.818952094573,11,A,2022-05-06
50074432,LEGENDARY BAR & GRILL,Bronx,3513,EAST TREMONT AVENUE,10465,7188220100,40.830865521991,-73.826385450912,10,A,2018-05-15
41670971,LETS GET JUICED LUCKY'S JUICE BAR,Queens,15915,JAMAICA AVENUE,11432,3478989668,40.703443538348,-73.799942778289,11,A,2022-03-14
41665255,MCHALE'S BAR & GRILL,Manhattan,251,WEST   51 STREET,10019,2129575138,40.762470273155,-73.984585920742,7,A,2019-03-21
50007382,MEMORIES BAR SHEVROJA,Brooklyn,2611,BATH AVENUE,11214,7187152911,40.592791490104,-73.988377113181,14,B,2019-07-13
50076081,MUSES 35 BAR & KARAOKE,Manhattan,248,WEST   35 STREET,10001,6466698050,40.752233044847,-73.991539806142,13,A,2020-01-14
50113391,Maggie Halls Bar,Queens,3406,30TH AVE,11103,7187914538,40.765684169948,-73.918839305619,12,A,2022-05-19
40365871,NEARY'S PUB,Manhattan,358,EAST   57 STREET,10022,2127511434,40.758639389205,-73.963748322244,13,A,2022-02-01
50017455,NEST RESTAURANT & BAR,Queens,12517,101ST AVE,11419,7188474035,40.691461225686,-73.820691755256,9,A,2020-03-10
41718493,ON TRACK BAR (O.T.B.),Brooklyn,141,BROADWAY,11211,2014868830,40.710367149637,-73.963543827048,7,A,2017-08-19
40936363,P. J. LEAHY'S BAR & GRILL,Queens,50-02,VERNON BOULEVARD,11101,7184725131,40.742612043427,-73.954157735397,13,A,2019-05-07
40717234,PINE BAR & GRILL,Bronx,1634,EASTCHESTER ROAD,10461,7183190900,40.84527746261,-73.84509543926,13,A,2019-05-22
50045154,"RIU PLAZA (Fashion Bar & Kitchen, Grab & Go)",Manhattan,305,WEST   46 STREET,10036,3053333264,40.760005931921,-73.98842723593,7,A,2018-12-12
40510286,ROYS REST & SPORTS BAR,Queens,111-01,LIBERTY AVENUE,11419,7186412254,40.6847988331,-73.830996632665,5,A,2022-01-05
50045991,SABOR LATINO BAR & GRILL,Bronx,2968,JEROME AVENUE,10468,7184844436,40.873056032834,-73.889502252301,13,A,2018-01-16
50001372,SAYRAS WINE BAR,Queens,9111,ROCKAWAY BEACH BLVD,11693,7188640909,40.586694316731,-73.814813983679,12,A,2019-05-04
41480756,STAN'S SPORTS BAR,Bronx,836,RIVER AVENUE,10451,7189935548,40.826891734326,-73.926449987063,13,A,2017-07-25
40394701,THE END ZONE BAR,Queens,14944,14 AVENUE,11357,7187469654,40.788521011422,-73.815044928394,13,A,2019-01-29
50001329,THE LONG ISLAND BAR,Brooklyn,110,ATLANTIC AVENUE,11201,7186258908,40.690808159112,-73.996466159306,0,A,2018-01-30
40844021,THE RANCH RESTAURANT & BAR,Queens,13401,LIBERTY AVENUE,11419,7182062333,40.691440043507,-73.812596337596,10,A,2019-03-05
41582631,TINY'S AND THE BAR UPSTAIRS,Manhattan,135,WEST BROADWAY,10013,2123741137,40.716751492059,-74.00823201583,11,A,2018-10-02
41304210,TOMPKINS SQUARE BAR,Manhattan,110,AVENUE A,10009,2126149798,40.725874228518,-73.983649157445,12,A,2019-02-22
50085220,WALL STREET BAR & LOUNGE,Queens,13310,CROSSBAY BLVD,11417,7184873313,40.674981723015,-73.843268154742,6,A,2019-06-22
50005564,WOGIES BAR & GRILL,Manhattan,44,TRINITY PLACE,10006,2127852838,40.707479201863,-74.013161451099,7,A,2019-06-10
50080592,ARIS SPORTS BAR RESTAURANT,Brooklyn,4514,3 AVENUE,11220,3476892538,40.650341357333,-74.011831158252,13,A,2019-05-23
41538513,ARTICHOKE BASILLE'S PIZZA & BAR,Manhattan,111,MACDOUGAL STREET,10012,6462786100,40.729811386352,-74.000656670306,9,A,2022-03-04
50119773,BAGEL PUB,Brooklyn,287,9 STREET,11215,9177545252,40.669590380394,-73.987148858168,13,A,2022-05-24
50065451,BAYA BAR,Staten Island,6833,AMBOY ROAD,10309,9172328239,40.519047451128,-74.229790819766,9,A,2019-10-01
50070060,BEAUTY BAR,Manhattan,231,EAST   14 STREET,10003,2125391389,40.732950588683,-73.986360817814,7,A,2018-03-27
50040892,BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,Bronx,3973,BRONXWOOD AVENUE,10466,7187982002,40.88586548621,-73.854783366137,9,A,2018-07-09
40988156,BIDDY'S PUB,Manhattan,301,EAST   91 STREET,10128,2125344785,40.78091025387,-73.9490616211,18,B,2018-01-24
41556769,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,Manhattan,6,COLUMBUS CIRCLE,10019,2122290404,40.767580803283,-73.983108189087,4,A,2022-04-06
50051156,BROOKLYN BARGE BAR,Brooklyn,7591,WEST ST,,9293377212,0.0,0.0,13,A,2019-08-14
40536534,CASSIDY'S ALE HOUSE,Queens,7502,31 AVENUE,11370,7184246549,40.758550730751,-73.892374905637,13,A,2019-11-13
50077419,CHINA BAR,Queens,13348,37TH AVE,11354,7186619818,40.760717132012,-73.833319266317,9,A,2018-09-15
40512865,CONNOLLY'S PUB,Manhattan,14,EAST   47 STREET,10017,2128673767,40.756282459109,-73.977718445279,12,A,2022-01-26
50037830,CONSTANTINE RESTAURANT AND BAR,Brooklyn,457,39 STREET,11232,9173328878,40.651862471994,-74.004890420093,12,A,2022-06-15
50067499,COOPER BEER GARDEN,Queens,8000,COOPER AVE,11385,9175829665,40.709259050949,-73.870055543988,2,A,2022-06-16
50113693,DAILY DOSE JUICE BAR,Brooklyn,276B,12 STREET,11215,6463212458,40.667603285962,-73.988309956085,13,A,2022-02-24
50070808,DOWNEY'S BAR & GRILL,Bronx,5790,MOSHOLU AVENUE,10471,7185484939,40.905379915681,-73.897631426006,9,A,2022-04-13
41266955,DUGOUT PUB,Queens,3976,61ST ST,11377,7184298849,40.745341857831,-73.903508207683,9,A,2019-12-18
50066073,EL MORDISCO RESTAURANT & SPORT BAR,Queens,85-14,ROOSEVELT AVENUE,11372,3476360596,40.747936377933,-73.880900849924,7,A,2018-10-03
50091554,ENDSWELL BAR & BISTRO,Brooklyn,773,FULTON STREET,11217,9292763150,40.6860402825,-73.973757707267,13,A,2020-02-08
40669394,FEROZA'S ROTI BAR,Bronx,716,BURKE AVENUE,10467,7184059081,40.871414964881,-73.866490452719,12,A,2019-08-08
40393558,FITZGERALD'S PUB,Manhattan,336,THIRD AVENUE,10010,2126796931,40.739965655283,-73.982328535776,9,A,2019-03-07
50045112,GARDEN PUB,Manhattan,4,PENN PLZ,10121,2124656302,40.750654836632,-73.991944239076,2,A,2017-03-16
50044520,GOLD BAR B BT6,Manhattan,4,PENN PLZ,10121,2124656273,40.750654836632,-73.991944239076,0,A,2019-06-21
41416092,GUADALUPE BAR AND GRILL,Manhattan,597,WEST  207 STREET,10034,2123041083,40.867243898022,-73.920913140154,13,A,2019-03-20
50002920,HIGHBURY PUB,Brooklyn,1002,CORTELYOU ROAD,11218,7189081342,40.639306401185,-73.968641645165,11,A,2022-03-24
40388225,HOLLAND BAR,Manhattan,532,9 AVENUE,10018,2125024609,40.756800469512,-73.993798799698,13,A,2020-01-21
50088271,KING'S ESPRESSO BAR,Brooklyn,210,KINGS HWY,11223,7187147013,40.605438873083,-73.983527511041,5,A,2019-06-05
50042380,LA VELA DINING AND BAR,Manhattan,558,11 AVENUE,10036,2126952112,40.761104402898,-73.998090426223,10,A,2018-06-06
50000404,LCLE BAR,Queens,13617,41ST AVE,11355,3475513773,40.758668791405,-73.829079458098,4,A,2019-10-24
50000404,LCLE BAR,Queens,13617,41ST AVE,11355,3475513773,40.758668791405,-73.829079458098,13,A,2018-10-05
50011695,LOVELLS AFTER DARK BAR AND LOUNGE,Queens,224-01,MERRICK BOULEVARD,11413,7189788600,40.677842013684,-73.745479374091,13,A,2019-03-26
50088657,MINNIE'S BAR,Brooklyn,885,4 AVENUE,11232,2405350815,40.655845217215,-74.002807564897,12,A,2019-04-02
50071440,Mitad Del Mundo Bar Restaurant,Queens,10410,ROOSEVELT AVE,11368,7184461900,40.749981295679,-73.861407612281,10,A,2019-09-30
50009442,NOUS ESPRESSO BAR,Manhattan,1150,AMSTERDAM AVENUE,10027,9176280283,40.807226024381,-73.960766902947,12,A,2022-04-06
40367232,O'HANLON'S PUB,Queens,2257,31 STREET,11105,7187289619,40.774948266802,-73.912119596608,12,A,2019-04-19
40570920,PADDY REILLY'S BAR,Manhattan,519,2 AVENUE,10016,2126861210,40.741548681548,-73.978243046895,9,A,2018-01-03
41576068,PARKSIDE PUB,Queens,2414,149 STREET,11357,7184634647,40.776920238016,-73.817586675081,9,A,2020-01-22
50035409,PRIMA SARABELLA BAR RESTAURANT,Queens,4108,GREENPOINT AVE,11104,7187864646,40.740059766314,-73.923846950565,11,A,2018-10-04
50112388,ROSIE PIZZA BAR,Brooklyn,128,CENTRAL AVENUE,11221,7184404369,40.699912226274,-73.928401056449,11,A,2021-09-09
41703229,SAKE BAR SATSKO,Manhattan,202,EAST    7 STREET,10009,2126140933,40.724679731477,-73.980315844648,5,A,2020-02-18
